date,price,price_direction
2021-04-22,107.98750000000001,down
2021-04-23,107.91300000000001,down
2021-04-24,107.91300000000001,up
2021-04-25,107.884,down
2021-04-26,108.201,up
2021-04-27,108.751,up
2021-04-28,108.507,down
2021-04-29,108.90700000000001,up
2021-04-30,109.3335,up
2021-05-01,102.687,down
2021-05-02,105.35249999999999,up
2021-05-03,108.35849999999999,up
2021-05-04,110.195,up
2021-06-01,103.02449999999999,down
2021-06-02,105.35249999999999,up
2021-06-03,108.35849999999999,up
2021-06-04,109.79750000000001,up
2021-07-01,103.803,down
2021-07-02,105.39699999999999,up
2021-07-03,108.40549999999999,up
2021-07-04,109.857,up
2021-08-01,103.94,down
2021-08-02,105.215,up
2021-08-03,108.92750000000001,up
2021-08-04,109.33099999999999,up
2021-09-01,103.94,down
2021-09-02,104.58500000000001,up
2021-09-03,108.578,up
2021-09-04,109.6615,up
2021-10-01,104.08699999999999,down
2021-10-02,104.62,up
2021-10-03,108.451,up
2021-10-04,109.6615,up
2021-11-01,104.14150000000001,down
2021-11-02,104.75200000000001,up
2021-11-03,108.5745,up
2021-11-04,109.7225,up
2021-12-01,103.7495,down
2021-12-02,104.9365,up
2021-12-03,109.037,up
2021-12-04,109.3825,up
